User Name,Tweets Ago,Compound,Negative,Neutral,Positive,Tweet,Date
@nytimes,9,0.0258,0.123,0.749,0.128,One Cambodian voter defaced his or her ballot with a lively reference to a dog’s anatomy. Others ticked every singl… https://t.co/eJrY025AvH,Wed Aug 01 07:05:06 +0000 2018
@nytimes,10,0.0258,0.093,0.811,0.097,There it was: Glowering red on the dashboard of the sky like an astrological warning light next to the full Blood M… https://t.co/h16wlMDCnI,Wed Aug 01 06:36:50 +0000 2018
@nytimes,11,-0.1027,0.076,0.924,0.0,"New Jersey, in a first-of-its-kind initiative, has set aside millions to pay for community journalism. ""It’s one of… https://t.co/o3Tq6hcRD4",Wed Aug 01 06:19:32 +0000 2018
@nytimes,12,0.4215,0.0,0.887,0.113,RT @nytimesworld: Rumors are swirling in Tehran that secret talks with the United States may already be under way. The foreign minister of…,Wed Aug 01 06:02:05 +0000 2018
@nytimes,13,-0.2732,0.151,0.775,0.074,"News of Laos Dam Failure Didn’t Reach Them, but the Water Did https://t.co/23TWO65fyh",Wed Aug 01 05:56:33 +0000 2018
@nytimes,14,-0.4019,0.119,0.881,0.0,"Florida has an algae problem, and it’s big. A toxic bloom in the waters off the state’s southwestern coast is killi… https://t.co/jYlp7XXndg",Wed Aug 01 05:36:50 +0000 2018
@nytimes,15,-0.5255,0.193,0.738,0.068,"His mother ran toward him, her heart racing. ""I cried and hugged him — but he didn't even care. He stood there froz… https://t.co/nO4UfYyt5K",Wed Aug 01 05:19:44 +0000 2018
@nytimes,16,0.7096,0.0,0.704,0.296,"RT @nytopinion: Ida B. Wells, anti-lynching champion, finally gets her name on a street in Chicago. https://t.co/ZgF34gZoqc",Wed Aug 01 05:02:05 +0000 2018
@nytimes,17,0.0,0.0,1.0,0.0,An astrophysicist finds even more evidence for climate change on Earth — in outer space https://t.co/KlN43UsIg7,Wed Aug 01 04:42:05 +0000 2018
@nytimes,18,0.0,0.0,1.0,0.0,"RT @NYTNational: ⚡️ “Scorched Earth and Smoky Sky: What a California Wildfire Leaves Behind”

https://t.co/egXccw8EkH",Wed Aug 01 04:22:01 +0000 2018
@nytimes,19,0.3182,0.082,0.755,0.164,Mueller Passes 3 Cases Focused on Illicit Foreign Lobbying to Prosecutors in New York https://t.co/8mva7NrkBl,Wed Aug 01 04:20:30 +0000 2018
@nytimes,20,-0.3384,0.162,0.741,0.097,"""This is really frightening if this is the new normal,"" said an energy industry analyst in Norway https://t.co/nMwkPhsTjq",Wed Aug 01 04:07:03 +0000 2018
@nytimes,21,-0.507,0.215,0.785,0.0,"Nationals 25, Mets 4: Mets Endure Most Lopsided Defeat in Franchise History https://t.co/TyukKqbwRD",Wed Aug 01 03:53:29 +0000 2018
@nytimes,22,0.3182,0.0,0.881,0.119,"Aloha Poke Co., which sent cease-and-desist letters to restaurants with similar names, has apologized after being a… https://t.co/7panJw26ec",Wed Aug 01 03:47:02 +0000 2018
@nytimes,23,0.0,0.0,1.0,0.0,"The remains of a Tuskegee Airman whose plane went down in 1944 have been identified, ending his daughter's quest fo… https://t.co/oKEJOv2y3S",Wed Aug 01 03:32:03 +0000 2018
@nytimes,24,0.0,0.0,1.0,0.0,RT @NYTFashion: One-piece swimsuits are more stylish anyway! https://t.co/aWY2lGcFnM,Wed Aug 01 03:17:05 +0000 2018
@nytimes,25,-0.3182,0.113,0.887,0.0,"The small town of Blandford, Massachusetts, lost its entire police force when all 4 officers quit, saying their job… https://t.co/oFancYvdKO",Wed Aug 01 03:02:02 +0000 2018
@nytimes,26,-0.6872,0.271,0.647,0.082,A Florida sheriff defended his decision not to arrest a white shooting suspect who killed an unarmed black man. “I… https://t.co/6172xMTqXd,Wed Aug 01 02:47:00 +0000 2018
@nytimes,27,0.0,0.0,1.0,0.0,"It has been a bruising time for Billboard, involving allegations of editorial interference and inappropriate behavi… https://t.co/ss2uVoGjOC",Wed Aug 01 02:32:03 +0000 2018
@nytimes,28,-0.5574,0.135,0.865,0.0,"RT @nytpolitics: Alex Jones, the founder of InfoWars, is seeking over $100,000 in court costs from the parents of Noah Pozner, who died at…",Wed Aug 01 02:17:03 +0000 2018
@nytimes,29,-0.3182,0.103,0.897,0.0,"A giant colony of 500,000 breeding pairs of king penguins has lost 90% of its population since 1982, according to a… https://t.co/0R7powHbgN",Wed Aug 01 02:02:03 +0000 2018
@nytimes,30,0.2732,0.0,0.89,0.11,"An artist transformed a Chinatown alley into a blocklong asphalt mural, as part of a NYC program to create art-fill… https://t.co/3VcPPaHxsD",Wed Aug 01 01:47:05 +0000 2018
@nytimes,31,0.4019,0.0,0.886,0.114,New offices are being designed with a focus on the well-being of the people who work in them: “I definitely find my… https://t.co/8gaAsG70i9,Wed Aug 01 01:32:03 +0000 2018
@nytimes,32,-0.2023,0.079,0.921,0.0,RT @SominiSengupta: A city of empire and jazz and leftist rebels and trees pushing through the moldy old buildings. Now a city at profound…,Wed Aug 01 01:17:05 +0000 2018
@nytimes,33,0.0,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/DTKywb0jzZ,Wed Aug 01 01:02:03 +0000 2018
@nytimes,34,-0.2023,0.122,0.878,0.0,Is this the end for MoviePass? Here’s a timeline of company’s highs and lows. https://t.co/xh64zQTsx0,Wed Aug 01 00:47:04 +0000 2018
@nytimes,35,-0.7003,0.225,0.775,0.0,The Carr Fire is the largest of 17 wildfires now raging in California. It is heading west after tearing through Red… https://t.co/Otc1u53Emt,Wed Aug 01 00:32:04 +0000 2018
@nytimes,36,0.1901,0.0,0.837,0.163,"RT @nytimesbooks: BookTube: It's like YouTube, but for readers https://t.co/Dp9GOCjNZN",Wed Aug 01 00:17:04 +0000 2018
@nytimes,37,0.4767,0.0,0.86,0.14,Charles Koch and Donald Trump were never going to be friends. Here's why and how that is unnerving Republicans. https://t.co/pXGNF2Ss9z,Wed Aug 01 00:02:04 +0000 2018
@nytimes,38,0.3612,0.0,0.783,0.217,You shouldn't skip the opening credits. @poniewozik explains why.  https://t.co/FYgA4oXvJY,Tue Jul 31 23:47:02 +0000 2018
@nytimes,39,0.6652,0.0,0.692,0.308,"Aeromexico plane crashes in Mexico, but officials say everyone survived https://t.co/FtQeaCmjaS",Tue Jul 31 23:32:04 +0000 2018
@nytimes,40,-0.8957,0.36,0.64,0.0,"RT @jdelreal: I’ve been here in Redding, CA reporting on the horrific Carr Fire and the devastation it has left behind. There’s no filter o…",Tue Jul 31 23:17:03 +0000 2018
@nytimes,41,0.0,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/GQqBbeDBkS,Tue Jul 31 23:02:01 +0000 2018
@nytimes,42,0.4019,0.0,0.802,0.198,RT @dougmillsnyt: .@realDonaldTrump greets a young supporter as he arrives in Tampa Florida for a MAGA campaign rally. https://t.co/y4Xyzlj…,Tue Jul 31 22:56:04 +0000 2018
@nytimes,43,-0.2732,0.095,0.905,0.0,Breaking News: A plan to post blueprints online for how to make 3-D guns was temporarily blocked by a judge in Seat… https://t.co/mWTjCK2pco,Tue Jul 31 22:44:45 +0000 2018
@nytimes,44,0.0,0.0,1.0,0.0,"The NBA announced that MGM Resorts International will be the league’s official gaming partner, the first partnershi… https://t.co/yFi4bJrZW8",Tue Jul 31 22:32:02 +0000 2018
@nytimes,45,0.6908,0.0,0.778,0.222,"RT @cliffordlevy: Some personal news:
I’m becoming editor of @nytmetro. I’m thrilled to have the opportunity to partner with the many aweso…",Tue Jul 31 22:16:05 +0000 2018
@nytimes,46,-0.7579,0.264,0.679,0.057,Paul Manafort used the first day of his tax fraud trial to reveal his defense strategy: blaming his longtime busine… https://t.co/nrGTWQPBwW,Tue Jul 31 22:02:08 +0000 2018
@nytimes,47,0.1779,0.0,0.931,0.069,"RT @kimseverson: While Amazon and the big stores punch each other in the face, a tiny revolution in grocery shopping is bubbling up in smal…",Tue Jul 31 21:47:07 +0000 2018
@nytimes,48,-0.5106,0.172,0.766,0.062,San Francisco officials want to ban new tech company cafeterias in an effort to revitalize local neighborhoods https://t.co/217l9Kiagr,Tue Jul 31 21:32:04 +0000 2018
@nytimes,49,-0.25,0.087,0.913,0.0,"“It’s as if the Israeli people simply abandoned us. They say they didn’t. But according to the clauses of this law,… https://t.co/AGVOSy4S9f",Tue Jul 31 21:17:01 +0000 2018
@nytimes,50,0.0,0.0,1.0,0.0,"In the Florida governor’s race, just one issue counts: President Trump. Here’s how the president and Fox News are t… https://t.co/MnejyM2pjz",Tue Jul 31 21:00:11 +0000 2018
@nytimes,51,-0.0258,0.058,0.942,0.0,A former fraternity brother of the now-banned Beta Theta Pi chapter at Penn State University was sentenced to three… https://t.co/Pcdeq9TCBa,Tue Jul 31 20:45:08 +0000 2018
@nytimes,52,0.0,0.0,1.0,0.0,"RT @nytimesarts: Klaus Biesenbach, the director of MoMA PS1, has been chosen to lead @MOCAlosangeles https://t.co/U3o9UL5Dtj",Tue Jul 31 20:31:04 +0000 2018
@nytimes,53,0.0,0.0,1.0,0.0,"President Trump said he’d be willing to talk to Iran’s leaders “without preconditions.”
Those leaders say Trump can… https://t.co/gb4tdNU3fV",Tue Jul 31 20:15:10 +0000 2018
@nytimes,54,0.2023,0.0,0.917,0.083,"In March, China voted 2,958 to 2 to abolish a term limit for its top leader Xi Jinping. Now, nearly 5 months later,… https://t.co/YwVBLsXDYS",Tue Jul 31 20:00:13 +0000 2018
@nytimes,55,0.0,0.0,1.0,0.0,"In an effort to turn away from opioids, doctors are prescribing an injectable drug called Depo-Medrol. What they do… https://t.co/LX6JfIukn2",Tue Jul 31 19:45:10 +0000 2018
@nytimes,56,0.7783,0.0,0.625,0.375,TripAdvisor and the International Rescue Committee launched a new program — Welcome Home — to give recently resettl… https://t.co/SA4fMdI6dO,Tue Jul 31 19:30:12 +0000 2018
@nytimes,57,0.0,0.0,1.0,0.0,"Film Forum, a haven for foreign, indie and classic films, is reopening after a major renovation. 10 filmmakers look… https://t.co/tJTr8QWKzl",Tue Jul 31 19:15:09 +0000 2018
@nytimes,58,-0.25,0.149,0.746,0.105,Austin is renaming sites that honored Confederate soldiers. But the city is also contending with an uncomfortable t… https://t.co/QPjeUCSbXs,Tue Jul 31 19:00:07 +0000 2018
@nytimes,59,0.0,0.0,1.0,0.0,"Nearly 70 clergy and lay people, including 3 bishops, are under investigation in Chile for cases involving sexual a… https://t.co/Ld7UAieiuI",Tue Jul 31 18:45:07 +0000 2018
@nytimes,60,-0.296,0.121,0.879,0.0,"The FDA told companies that offered ""vaginal rejuvenation"" laser treatments to stop marketing the procedure, saying… https://t.co/nWtseTrRK6",Tue Jul 31 18:30:15 +0000 2018
@nytimes,61,-0.5719,0.188,0.812,0.0,3 people were caught on surveillance video stealing a 16-inch-long horn shark from a Texas aquarium this weekend by… https://t.co/gMTQDbYuCC,Tue Jul 31 18:15:11 +0000 2018
@nytimes,62,-0.3182,0.103,0.897,0.0,"A giant colony of 500,000 breeding pairs of king penguins has lost 90% of its population since 1982, according to a… https://t.co/WWg5C2NbUN",Tue Jul 31 18:00:18 +0000 2018
@nytimes,63,0.0,0.0,1.0,0.0,"What you won't hear about at the Paul Manafort trial: Russia, or how jurors voted in 2016 https://t.co/vK8WDKTMWx",Tue Jul 31 17:45:10 +0000 2018
@nytimes,64,0.4588,0.0,0.864,0.136,"RT @halophoenix: Today in Smarter Living, a few strategic upgrades to my tiny apartment bedroom turned it from a near-closet to a relaxing,…",Tue Jul 31 17:30:09 +0000 2018
@nytimes,65,0.25,0.149,0.614,0.237,Workplaces can be weird sometimes. She can help. https://t.co/iAsalvIpjz,Tue Jul 31 17:15:04 +0000 2018
@nytimes,66,-0.2732,0.11,0.89,0.0,"In Opinion

Op-Ed columnist Frank Bruni writes, ""Manafort’s trial on bank- and tax-fraud charges, stemming from pol… https://t.co/GZ3LKDmdJP",Tue Jul 31 17:05:08 +0000 2018
@nytimes,67,0.0,0.0,1.0,0.0,"Journalist Bob Woodward, famed for his coverage of Watergate, has a new book: “Fear: Trump in the White House,” abo… https://t.co/1YNipW8ctf",Tue Jul 31 16:50:03 +0000 2018
@nytimes,68,-0.5859,0.15,0.803,0.047,"RT @RaR: Local news is in crisis across the country, and New Jersey lawmakers want to try something once unthinkable: Putting up taxpayer m…",Tue Jul 31 16:35:04 +0000 2018
@nytimes,69,-0.4767,0.162,0.838,0.0,Breaking News: Facebook identified coordinated efforts using fake accounts to influence the midterm elections on is… https://t.co/3b1qm1Cykf,Tue Jul 31 16:21:57 +0000 2018
@nytimes,70,0.0,0.0,1.0,0.0,"LeBron James started posting workout videos to Instagram, so now everybody is posting workout videos to Instagram https://t.co/mlnvIeYN7j",Tue Jul 31 16:15:06 +0000 2018
@nytimes,71,0.0,0.0,1.0,0.0,"""We are not going to run out of food — this isn't about the return of rationing,"" said the director general of the… https://t.co/f9mkWoLtwq",Tue Jul 31 16:00:18 +0000 2018
@nytimes,72,0.0,0.0,1.0,0.0,"President Trump and Senate Republicans are stacking federal appeals courts with young, conservative judges who, thr… https://t.co/qgYI9V1nc3",Tue Jul 31 15:50:05 +0000 2018
@nytimes,73,0.5574,0.0,0.805,0.195,Alda said he revealed he had Parkinson’s disease to encourage people to take action. “The reason I want to talk abo… https://t.co/GkJWcYkXeB,Tue Jul 31 15:39:03 +0000 2018
@nytimes,74,0.0,0.0,1.0,0.0,Alda says he was prompted to ask his doctor for a scan after reading a 2015 New York Times article on Parkinson's d… https://t.co/5IKSm9jPKP,Tue Jul 31 15:35:00 +0000 2018
@nytimes,75,0.0,0.0,1.0,0.0,“M*A*S*H” actor Alan Alda revealed on CBS “This Morning” that he has been living with Parkinson’s disease for over… https://t.co/YM3OrHpeF7,Tue Jul 31 15:30:09 +0000 2018
@nytimes,76,0.0,0.0,1.0,0.0,"Police say a Connecticut man used dating apps to hunt women, including a nurse he met through Tinder who was murder… https://t.co/0urSPaHbVx",Tue Jul 31 15:15:05 +0000 2018
@nytimes,77,0.4019,0.0,0.876,0.124,"RT @nytimesworld: As British courts shifted their position on ending life support for patients in a persistent vegetative state, one campai…",Tue Jul 31 15:00:14 +0000 2018
@nytimes,78,0.5423,0.0,0.791,0.209,President Trump said he is “looking into” his administration’s decision to allow 3-D printed plastic guns capable o… https://t.co/tlypNgVzCR,Tue Jul 31 14:45:05 +0000 2018
@nytimes,79,0.0,0.0,1.0,0.0,President Trump's endorsements have influenced the outcomes of primaries across the country this year. Florida's Re… https://t.co/2cURK5HiTO,Tue Jul 31 14:30:07 +0000 2018
@nytimes,80,0.0,0.0,1.0,0.0,"RT @jmartNYT: NEW: @adamputnam did everything right: UF, state house at 22, Congress at 26, where he became member of ldrshp, and then two…",Tue Jul 31 14:15:06 +0000 2018
@nytimes,81,0.5859,0.084,0.68,0.236,"Your daily @DealBook Briefing:

• Trump considers a huge tax cut for the rich 

• Les Moonves stays at CBS (for now… https://t.co/jllRY1baie",Tue Jul 31 14:00:09 +0000 2018
@nytimes,82,-0.5106,0.202,0.798,0.0,Stephen Colbert stopped just short of saying that Les Moonves should resign as chief executive of CBS Corporation.… https://t.co/Z6iX1Els9H,Tue Jul 31 13:45:06 +0000 2018
@nytimes,83,0.0,0.0,1.0,0.0,Water sloshes into their homes. The drains back up and overflow. The community tap is often contaminated. Dengue fe… https://t.co/VzH5VsjKwp,Tue Jul 31 13:30:08 +0000 2018
@nytimes,84,-0.296,0.145,0.855,0.0,"Leslie Cockburn, a Democratic congressional nominee in Virginia, accused her Republican opponent, Denver Riggleman,… https://t.co/DhsqQ8OUEN",Tue Jul 31 13:15:09 +0000 2018
@nytimes,85,0.0,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/yXzPxyGrWM https://t.co/ujoZ35eDkI,Tue Jul 31 13:00:18 +0000 2018
@nytimes,86,-0.5255,0.193,0.738,0.068,"His mother ran toward him, her heart racing. ""I cried and hugged him — but he didn't even care. He stood there froz… https://t.co/ayzftsqX53",Tue Jul 31 12:50:03 +0000 2018
@nytimes,87,-0.6486,0.209,0.791,0.0,Gun control proponents and state officials are racing the clock to try to block blueprints to make guns from 3-D pr… https://t.co/vYzZGwHmmd,Tue Jul 31 12:40:06 +0000 2018
@nytimes,88,-0.2732,0.11,0.89,0.0,The charges against Manafort do not involve any allegations that the Trump campaign conspired with Russians. Noneth… https://t.co/cQ1xCQfCX5,Tue Jul 31 12:31:04 +0000 2018
@nytimes,89,0.4215,0.0,0.872,0.128,Iran said that talks with the United States would be impossible under what it called the Trump administration’s hos… https://t.co/AXaWkGExsj,Tue Jul 31 12:15:04 +0000 2018
@nytimes,90,0.0,0.0,1.0,0.0,"Rudy Giuliani, a lawyer for President Trump, said in interviews that even if Trump did collude with the Russians, h… https://t.co/6UXcXOC33b",Tue Jul 31 11:44:07 +0000 2018
@nytimes,91,0.0959,0.114,0.759,0.128,"""Among everyone caught up in the #MeToo movement, only Mr. Moonves was so bold — or so reckless — as to start a civ… https://t.co/bQKcrwxTOx",Tue Jul 31 11:32:04 +0000 2018
@nytimes,92,0.0,0.0,1.0,0.0,Democrats are working on an election strategy for the 2018 midterms and beyond. It's one that deliberately sounds l… https://t.co/z09yWVHDem,Tue Jul 31 11:14:04 +0000 2018
@nytimes,93,0.1027,0.097,0.787,0.116,The Trump administration is considering bypassing Congress to give a $100 billion tax cut to the wealthy by changin… https://t.co/D6cSehzLMU,Tue Jul 31 11:00:12 +0000 2018
@nytimes,94,-0.3818,0.175,0.714,0.111,"A car ran down a group of touring cyclists in Tajikistan over the weekend, killing four people from the United Stat… https://t.co/0exVlIKr0f",Tue Jul 31 10:46:00 +0000 2018
@nytimes,95,0.7506,0.0,0.714,0.286,"Long lines of enthusiastic voters formed at polling stations in Zimbabwe on Monday, following a peaceful campaign w… https://t.co/vJPQbnAGiO",Tue Jul 31 10:30:04 +0000 2018
@nytimes,96,-0.3384,0.162,0.741,0.097,"""This is really frightening if this is the new normal,"" said an energy industry analyst in Norway https://t.co/suyqXeNVPk",Tue Jul 31 10:16:03 +0000 2018
@nytimes,97,0.0,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/rOgwD44cHU https://t.co/xjkbXaoIbP,Tue Jul 31 10:00:09 +0000 2018
@nytimes,98,0.0,0.0,1.0,0.0,"""Stockpiling of food is not a practical response to a no-deal on Brexit and industry has not been approached by Gov… https://t.co/Bm5r6AYqMR",Tue Jul 31 09:43:05 +0000 2018
@nytimes,99,-0.7096,0.237,0.763,0.0,Paul Manafort faces 32 charges of bank and tax fraud largely stemming from his work as a political consultant in Uk… https://t.co/Vr8vlmfuWm,Tue Jul 31 09:31:02 +0000 2018
@nytimes,100,-0.765,0.268,0.732,0.0,An actor’s suicide has rattled the cast of the hit musical “Chicago” and raised thorny questions about workplace be… https://t.co/PBmUjlSBix,Tue Jul 31 09:14:05 +0000 2018
@nytimes,101,-0.8225,0.322,0.678,0.0,"Militants detonated a car bomb at a military checkpoint in the southern Philippine island of Basilan, killing at le… https://t.co/2QZxATvCrY",Tue Jul 31 09:00:03 +0000 2018
